"TIME","GEO","UNIT","PROD_NRG","ENGINE","Value","Flag and Footnotes"
"2004","Denmark","Number","Diesel","Total",":",""
"2004","Germany (until 1990 former territory of the FRG)","Number","All Petroleum Products","Total","36,265,000",""
"2004","Germany (until 1990 former territory of the FRG)","Number","Diesel","Total","9,071,000",""
"2004","Estonia","Number","All Petroleum Products","Total","404,000",""
"2004","Estonia","Number","Diesel","Total","67,000",""
"2004","Ireland","Number","All Petroleum Products","Total","1,361,000",""
"2004","Ireland","Number","Diesel","Total","222,000",""
"2004","Greece","Number","All Petroleum Products","Total",":",""
"2004","Greece","Number","Diesel","Total",":",""
"2004","Spain","Number","All Petroleum Products","Total","12,035,000","d"
"2004","Spain","Number","Diesel","Total","7,507,000","d"
"2004","France","Number","All Petroleum Products","Total","16,310,000",""
"2004","France","Number","Diesel","Total","13,590,000",""
"2004","Croatia","Number","All Petroleum Products","Total","950,000",""
"2004","Croatia","Number","Diesel","Total","379,000",""
"2004","Italy","Number","All Petroleum Products","Total","24,100,000",""
"2004","Italy","Number","Diesel","Total","8,572,000",""
"2004","Cyprus","Number","All Petroleum Products","Total","302,000",""
"2004","Cyprus","Number","Diesel","Total","34,000",""
"2004","Latvia","Number","All Petroleum Products","Total","576,600",""
"2004","Latvia","Number","Diesel","Total","109,400",""
"2004","Lithuania","Number","All Petroleum Products","Total",":",""
"2004","Lithuania","Number","Diesel","Total",":",""
"2004","Luxembourg","Number","All Petroleum Products","Total","166,000",""
"2004","Luxembourg","Number","Diesel","Total","133,000",""
"2004","Hungary","Number","All Petroleum Products","Total","2,422,000",""
"2004","Hungary","Number","Diesel","Total","393,000",""
"2004","Malta","Number","All Petroleum Products","Total",":",""
"2004","Malta","Number","Diesel","Total",":",""
"2004","Netherlands","Number","All Petroleum Products","Total","5,683,000",""
"2004","Netherlands","Number","Diesel","Total","1,069,000",""
"2004","Austria","Number","All Petroleum Products","Total","2,087,000",""
"2004","Austria","Number","Diesel","Total","2,022,000",""
"2004","Poland","Number","All Petroleum Products","Total","9,390,000",""
"2004","Poland","Number","Diesel","Total","1,744,000",""
"2004","Portugal","Number","All Petroleum Products","Total",":",""
"2004","Portugal","Number","Diesel","Total",":",""
"2004","Romania","Number","All Petroleum Products","Total",":",""
"2004","Romania","Number","Diesel","Total",":",""
"2004","Slovenia","Number","All Petroleum Products","Total",":",""
"2004","Slovenia","Number","Diesel","Total",":",""
"2004","Slovakia","Number","All Petroleum Products","Total",":",""
"2004","Slovakia","Number","Diesel","Total",":",""
"2004","Finland","Number","All Petroleum Products","Total","2,057,000","d"
"2004","Finland","Number","Diesel","Total","274,000","d"
"2004","Sweden","Number","All Petroleum Products","Total","3,906,000",""
"2004","Sweden","Number","Diesel","Total","205,000",""
"2004","United Kingdom","Number","All Petroleum Products","Total","21,976,606",""
"2004","United Kingdom","Number","Diesel","Total","5,010,583",""
"2004","Iceland","Number","All Petroleum Products","Total","155,000","e"
"2004","Iceland","Number","Diesel","Total","20,000","e"
"2004","Liechtenstein","Number","All Petroleum Products","Total","21,020",""
"2004","Liechtenstein","Number","Diesel","Total","2,910",""
"2004","Norway","Number","All Petroleum Products","Total","1,721,000",""
"2004","Norway","Number","Diesel","Total","255,000",""
"2004","Switzerland","Number","All Petroleum Products","Total","3,490,000",""
"2004","Switzerland","Number","Diesel","Total","319,000",""
"2004","Former Yugoslav Republic of Macedonia, the","Number","All Petroleum Products","Total",":",""
"2004","Former Yugoslav Republic of Macedonia, the","Number","Diesel","Total",":",""
"2004","Turkey","Number","All Petroleum Products","Total","4,062,000",""
"2004","Turkey","Number","Diesel","Total","253,000",""
"2005","Belgium","Number","All Petroleum Products","Total","2,423,000",""
"2005","Belgium","Number","Diesel","Total","2,417,000",""
"2005","Bulgaria","Number","All Petroleum Products","Total",":",""
"2005","Bulgaria","Number","Diesel","Total",":",""
"2005","Czech Republic","Number","All Petroleum Products","Total","3,234,000",""
"2005","Czech Republic","Number","Diesel","Total","718,000",""
"2005","Denmark","Number","All Petroleum Products","Total",":",""
"2005","Denmark","Number","Diesel","Total",":",""
"2005","Germany (until 1990 former territory of the FRG)","Number","All Petroleum Products","Total","35,919,000",""
"2005","Germany (until 1990 former territory of the FRG)","Number","Diesel","Total","10,091,000",""
"2005","Estonia","Number","All Petroleum Products","Total","414,900",""
"2005","Estonia","Number","Diesel","Total","78,800",""
"2005","Ireland","Number","All Petroleum Products","Total",":",""
"2005","Ireland","Number","Diesel","Total",":",""
"2005","Greece","Number","All Petroleum Products","Total",":",""
"2005","Greece","Number","Diesel","Total",":",""
"2005","Spain","Number","All Petroleum Products","Total",":",""
"2005","Spain","Number","Diesel","Total",":",""
"2005","France","Number","All Petroleum Products","Total","15,752,000",""
"2005","France","Number","Diesel","Total","14,348,000",""
"2005","Croatia","Number","All Petroleum Products","Total","956,000",""
"2005","Croatia","Number","Diesel","Total","418,000",""
"2005","Italy","Number","All Petroleum Products","Total","23,525,000",""
"2005","Italy","Number","Diesel","Total","9,811,000",""
"2005","Cyprus","Number","All Petroleum Products","Total","322,000",""
"2005","Cyprus","Number","Diesel","Total","33,000",""
"2005","Latvia","Number","All Petroleum Products","Total","610,800",""
"2005","Latvia","Number","Diesel","Total","131,600",""
"2005","Lithuania","Number","All Petroleum Products","Total",":",""
"2005","Lithuania","Number","Diesel","Total",":",""
"2005","Luxembourg","Number","All Petroleum Products","Total","156,000",""
"2005","Luxembourg","Number","Diesel","Total","151,000",""
"2005","Hungary","Number","All Petroleum Products","Total","2,526,000",""
"2005","Hungary","Number","Diesel","Total","362,000",""
"2005","Malta","Number","All Petroleum Products","Total","150,200",""
"2005","Malta","Number","Diesel","Total","62,265",""
"2005","Netherlands","Number","All Petroleum Products","Total","5,741,000",""
"2005","Netherlands","Number","Diesel","Total","1,117,000",""
"2005","Austria","Number","All Petroleum Products","Total","2,029,000",""
"2005","Austria","Number","Diesel","Total","2,128,000",""
"2005","Poland","Number","All Petroleum Products","Total","9,154,000",""
"2005","Poland","Number","Diesel","Total","1,260,000",""
"2005","Portugal","Number","All Petroleum Products","Total",":",""
"2005","Portugal","Number","Diesel","Total",":",""
"2005","Romania","Number","All Petroleum Products","Total",":",""
"2005","Romania","Number","Diesel","Total",":",""
"2005","Slovenia","Number","All Petroleum Products","Total","753,000",""
"2005","Slovenia","Number","Diesel","Total","205,000",""
"2005","Slovakia","Number","All Petroleum Products","Total",":",""
"2005","Slovakia","Number","Diesel","Total",":",""
"2005","Finland","Number","All Petroleum Products","Total","2,113,000","d"
"2005","Finland","Number","Diesel","Total","301,000","d"
"2005","Sweden","Number","All Petroleum Products","Total","3,931,000",""
"2005","Sweden","Number","Diesel","Total","218,000",""
"2005","United Kingdom","Number","All Petroleum Products","Total","21,876,000",""
"2005","United Kingdom","Number","Diesel","Total","5,596,101",""
"2005","Iceland","Number","All Petroleum Products","Total","163,000","e"
"2005","Iceland","Number","Diesel","Total","24,000","e"
"2005","Liechtenstein","Number","All Petroleum Products","Total","20,900",""
"2005","Liechtenstein","Number","Diesel","Total","3,300",""
"2005","Norway","Number","All Petroleum Products","Total","1,711,000",""
"2005","Norway","Number","Diesel","Total","316,000",""
"2005","Switzerland","Number","All Petroleum Products","Total","3,475,000","e"
"2005","Switzerland","Number","Diesel","Total","381,000","e"
"2005","Former Yugoslav Republic of Macedonia, the","Number","All Petroleum Products","Total","198,000",""
"2005","Former Yugoslav Republic of Macedonia, the","Number","Diesel","Total","46,200",""
"2005","Turkey","Number","All Petroleum Products","Total","3,883,000",""
"2005","Turkey","Number","Diesel","Total","395,000",""
"2006","Belgium","Number","All Petroleum Products","Total","2,330,000",""
"2006","Belgium","Number","Diesel","Total","2,571,000",""
"2006","Bulgaria","Number","All Petroleum Products","Total",":",""
"2006","Bulgaria","Number","Diesel","Total",":",""
"2006","Czech Republic","Number","All Petroleum Products","Total","3,298,000",""
"2006","Czech Republic","Number","Diesel","Total","805,000",""
"2006","Denmark","Number","All Petroleum Products","Total",":",""
"2006","Denmark","Number","Diesel","Total",":",""
"2006","Germany (until 1990 former territory of the FRG)","Number","All Petroleum Products","Total","35,594,000",""
"2006","Germany (until 1990 former territory of the FRG)","Number","Diesel","Total","10,820,000",""
"2006","Estonia","Number","All Petroleum Products","Total","451,100",""
"2006","Estonia","Number","Diesel","Total","102,900",""
"2006","Ireland","Number","All Petroleum Products","Total","1,542,000",""
"2006","Ireland","Number","Diesel","Total","338,000",""
"2006","Greece","Number","All Petroleum Products","Total",":",""
"2006","Greece","Number","Diesel","Total",":",""
"2006","Spain","Number","All Petroleum Products","Total","11,667,000","d"
"2006","Spain","Number","Diesel","Total","9,380,000","d"
"2006","France","Number","All Petroleum Products","Total","15,257,000",""
"2006","France","Number","Diesel","Total","15,143,000",""
"2006","Croatia","Number","All Petroleum Products","Total","970,000",""
"2006","Croatia","Number","Diesel","Total","456,000",""
"2006","Italy","Number","All Petroleum Products","Total","22,914,000",""
"2006","Italy","Number","Diesel","Total","11,007,000",""
"2006","Cyprus","Number","All Petroleum Products","Total","341,000",""
"2006","Cyprus","Number","Diesel","Total","32,000",""
"2006","Latvia","Number","All Petroleum Products","Total","655,160",""
"2006","Latvia","Number","Diesel","Total","166,790",""
"2006","Lithuania","Number","All Petroleum Products","Total",":",""
"2006","Lithuania","Number","Diesel","Total",":",""
"2006","Luxembourg","Number","All Petroleum Products","Total","146,000",""
"2006","Luxembourg","Number","Diesel","Total","169,000",""
"2006","Hungary","Number","All Petroleum Products","Total","2,708,000",""
"2006","Hungary","Number","Diesel","Total","498,000",""
"2006","Malta","Number","All Petroleum Products","Total","154,554",""
"2006","Malta","Number","Diesel","Total","63,281",""
"2006","Netherlands","Number","All Petroleum Products","Total","5,811,000",""
"2006","Netherlands","Number","Diesel","Total","1,184,000",""
"2006","Austria","Number","All Petroleum Products","Total","1,983,000",""
"2006","Austria","Number","Diesel","Total","2,221,000",""
"2006","Poland","Number","All Petroleum Products","Total","9,565,000",""
"2006","Poland","Number","Diesel","Total","1,640,000",""
"2006","Portugal","Number","All Petroleum Products","Total",":",""
"2006","Portugal","Number","Diesel","Total",":",""
"2006","Romania","Number","All Petroleum Products","Total",":",""
"2006","Romania","Number","Diesel","Total",":",""
"2006","Slovenia","Number","All Petroleum Products","Total","741,000",""
"2006","Slovenia","Number","Diesel","Total","237,000",""
"2006","Slovakia","Number","All Petroleum Products","Total",":",""
"2006","Slovakia","Number","Diesel","Total",":",""
"2006","Finland","Number","All Petroleum Products","Total","2,157,000","d"
"2006","Finland","Number","Diesel","Total","332,000","d"
"2006","Sweden","Number","All Petroleum Products","Total","3,941,000",""
"2006","Sweden","Number","Diesel","Total","261,000",""
"2006","United Kingdom","Number","All Petroleum Products","Total",":",""
"2006","United Kingdom","Number","Diesel","Total",":",""
"2006","Iceland","Number","All Petroleum Products","Total",":",""
"2006","Iceland","Number","Diesel","Total",":",""
"2006","Liechtenstein","Number","All Petroleum Products","Total","20,270",""
"2006","Liechtenstein","Number","Diesel","Total","3,980",""
"2006","Norway","Number","All Petroleum Products","Total","1,693,000",""
"2006","Norway","Number","Diesel","Total","389,000",""
"2006","Switzerland","Number","All Petroleum Products","Total","3,442,000","e"
"2006","Switzerland","Number","Diesel","Total","452,000","e"
"2006","Former Yugoslav Republic of Macedonia, the","Number","All Petroleum Products","Total","186,800",""
"2006","Former Yugoslav Republic of Macedonia, the","Number","Diesel","Total","45,800",""
"2006","Turkey","Number","All Petroleum Products","Total","3,838,000",""
"2006","Turkey","Number","Diesel","Total","584,000",""
"2007","Belgium","Number","All Petroleum Products","Total","2,248,000",""
"2007","Belgium","Number","Diesel","Total","2,731,000",""
"2007","Bulgaria","Number","All Petroleum Products","Total",":",""
"2007","Bulgaria","Number","Diesel","Total",":",""
"2007","Czech Republic","Number","All Petroleum Products","Total","3,374,000",""
"2007","Czech Republic","Number","Diesel","Total","901,000",""
"2007","Denmark","Number","All Petroleum Products","Total",":",""
"2007","Denmark","Number","Diesel","Total",":",""
"2007","Germany (until 1990 former territory of the FRG)","Number","All Petroleum Products","Total",":",""
"2007","Germany (until 1990 former territory of the FRG)","Number","Diesel","Total",":",""
"2007","Estonia","Number","All Petroleum Products","Total","407,600",""
"2007","Estonia","Number","Diesel","Total","116,200",""
"2007","Ireland","Number","All Petroleum Products","Total","1,542,000",""
"2007","Ireland","Number","Diesel","Total","338,000",""
"2007","Greece","Number","All Petroleum Products","Total",":",""
"2007","Greece","Number","Diesel","Total",":",""
"2007","Spain","Number","All Petroleum Products","Total","11,500,000","d"
"2007","Spain","Number","Diesel","Total","10,256,000","d"
"2007","France","Number","All Petroleum Products","Total","14,778,000",""
"2007","France","Number","Diesel","Total","15,922,000",""
"2007","Croatia","Number","All Petroleum Products","Total","980,000",""
"2007","Croatia","Number","Diesel","Total","506,000",""
"2007","Italy","Number","All Petroleum Products","Total","22,180,000",""
"2007","Italy","Number","Diesel","Total","12,065,000",""
"2007","Cyprus","Number","All Petroleum Products","Total","375,000",""
"2007","Cyprus","Number","Diesel","Total","36,000",""
"2007","Latvia","Number","All Petroleum Products","Total","696,750",""
"2007","Latvia","Number","Diesel","Total","208,070",""
"2007","Lithuania","Number","All Petroleum Products","Total",":",""
"2007","Lithuania","Number","Diesel","Total",":",""
"2007","Luxembourg","Number","All Petroleum Products","Total","137,000",""
"2007","Luxembourg","Number","Diesel","Total","184,000",""
"2007","Hungary","Number","All Petroleum Products","Total","2,706,000",""
"2007","Hungary","Number","Diesel","Total","550,000",""
"2007","Malta","Number","All Petroleum Products","Total","159,508",""
"2007","Malta","Number","Diesel","Total","64,217",""
"2007","Netherlands","Number","All Petroleum Products","Total","5,905,000",""
"2007","Netherlands","Number","Diesel","Total","1,251,000",""
"2007","Austria","Number","All Petroleum Products","Total","1,960,000",""
"2007","Austria","Number","Diesel","Total","2,283,000",""
"2007","Poland","Number","All Petroleum Products","Total","9,975,000",""
"2007","Poland","Number","Diesel","Total","2,182,000",""
"2007","Portugal","Number","All Petroleum Products","Total",":",""
"2007","Portugal","Number","Diesel","Total",":",""
"2007","Romania","Number","All Petroleum Products","Total",":",""
"2007","Romania","Number","Diesel","Total",":",""
"2007","Slovenia","Number","All Petroleum Products","Total","734,000",""
"2007","Slovenia","Number","Diesel","Total","278,000",""
"2007","Slovakia","Number","All Petroleum Products","Total",":",""
"2007","Slovakia","Number","Diesel","Total",":",""
"2007","Finland","Number","All Petroleum Products","Total","2,184,000","d"
"2007","Finland","Number","Diesel","Total","370,000","d"
"2007","Sweden","Number","All Petroleum Products","Total","3,905,000",""
"2007","Sweden","Number","Diesel","Total","352,000",""
"2007","United Kingdom","Number","All Petroleum Products","Total",":",""
"2007","United Kingdom","Number","Diesel","Total",":",""
"2007","Iceland","Number","All Petroleum Products","Total",":",""
"2007","Iceland","Number","Diesel","Total",":",""
"2007","Liechtenstein","Number","All Petroleum Products","Total","19,803",""
"2007","Liechtenstein","Number","Diesel","Total","4,489",""
"2007","Norway","Number","All Petroleum Products","Total","1,646,000",""
"2007","Norway","Number","Diesel","Total","507,000",""
"2007","Switzerland","Number","All Petroleum Products","Total","3,418,000","e"
"2007","Switzerland","Number","Diesel","Total","525,000","e"
"2007","Former Yugoslav Republic of Macedonia, the","Number","All Petroleum Products","Total","191,000",""
"2007","Former Yugoslav Republic of Macedonia, the","Number","Diesel","Total","47,000",""
"2007","Turkey","Number","All Petroleum Products","Total","3,715,000",""
"2007","Turkey","Number","Diesel","Total","764,000",""
"2008","Belgium","Number","All Petroleum Products","Total","2,161,000",""
"2008","Belgium","Number","Diesel","Total","2,903,000",""
"2008","Bulgaria","Number","All Petroleum Products","Total",":",""
"2008","Bulgaria","Number","Diesel","Total",":",""
"2008","Czech Republic","Number","All Petroleum Products","Total","3,410,000",""
"2008","Czech Republic","Number","Diesel","Total","1,008,000",""
"2008","Denmark","Number","All Petroleum Products","Total",":",""
"2008","Denmark","Number","Diesel","Total",":",""
"2008","Germany (until 1990 former territory of the FRG)","Number","All Petroleum Products","Total","30,639,000",""
"2008","Germany (until 1990 former territory of the FRG)","Number","Diesel","Total","10,290,000",""
"2008","Estonia","Number","All Petroleum Products","Total","423,500",""
"2008","Estonia","Number","Diesel","Total","128,300",""
"2008","Ireland","Number","All Petroleum Products","Total","1,568,550",""
"2008","Ireland","Number","Diesel","Total","424,630",""
"2008","Greece","Number","All Petroleum Products","Total",":",""
"2008","Greece","Number","Diesel","Total",":",""
"2008","Spain","Number","All Petroleum Products","Total","11,345,000","d"
"2008","Spain","Number","Diesel","Total","10,797,000","d"
"2008","France","Number","All Petroleum Products","Total",":",""
"2008","France","Number","Diesel","Total",":",""
"2008","Croatia","Number","All Petroleum Products","Total","987,000",""
"2008","Croatia","Number","Diesel","Total","525,000",""
"2008","Italy","Number","All Petroleum Products","Total","21,653,000",""
"2008","Italy","Number","Diesel","Total","12,808,000",""
"2008","Cyprus","Number","All Petroleum Products","Total","403,000",""
"2008","Cyprus","Number","Diesel","Total","40,000",""
"2008","Latvia","Number","All Petroleum Products","Total","705,970",""
"2008","Latvia","Number","Diesel","Total","226,810",""
"2008","Lithuania","Number","All Petroleum Products","Total",":",""
"2008","Lithuania","Number","Diesel","Total",":",""
"2008","Luxembourg","Number","All Petroleum Products","Total","131,000",""
"2008","Luxembourg","Number","Diesel","Total","196,000",""
"2008","Hungary","Number","All Petroleum Products","Total","2,460,000",""
"2008","Hungary","Number","Diesel","Total","591,000",""
"2008","Malta","Number","All Petroleum Products","Total","164,221",""
"2008","Malta","Number","Diesel","Total","65,060",""
"2008","Netherlands","Number","All Petroleum Products","Total","6,012,000",""
"2008","Netherlands","Number","Diesel","Total","1,277,000",""
"2008","Austria","Number","All Petroleum Products","Total","1,958,000",""
"2008","Austria","Number","Diesel","Total","2,323,000",""
"2008","Poland","Number","All Petroleum Products","Total","10,535,000",""
"2008","Poland","Number","Diesel","Total","2,906,000",""
"2008","Portugal","Number","All Petroleum Products","Total",":",""
"2008","Portugal","Number","Diesel","Total",":",""
"2008","Romania","Number","All Petroleum Products","Total","2,901,000",""
"2008","Romania","Number","Diesel","Total","1,125,000",""
"2008","Slovenia","Number","All Petroleum Products","Total","729,740",""
"2008","Slovenia","Number","Diesel","Total","312,960",""
"2008","Slovakia","Number","All Petroleum Products","Total",":",""
"2008","Slovakia","Number","Diesel","Total",":",""
"2008","Finland","Number","All Petroleum Products","Total","2,236,000","d"
"2008","Finland","Number","Diesel","Total","447,000","d"
"2008","Sweden","Number","All Petroleum Products","Total","3,860,000",""
"2008","Sweden","Number","Diesel","Total","417,000",""
"2008","United Kingdom","Number","All Petroleum Products","Total","21,064,000","d"
"2008","United Kingdom","Number","Diesel","Total","7,227,000","d"
"2008","Iceland","Number","All Petroleum Products","Total",":",""
"2008","Iceland","Number","Diesel","Total",":",""
"2008","Liechtenstein","Number","All Petroleum Products","Total","20,190",""
"2008","Liechtenstein","Number","Diesel","Total","5,150",""
"2008","Norway","Number","All Petroleum Products","Total","1,597,000",""
"2008","Norway","Number","Diesel","Total","598,000",""
"2008","Switzerland","Number","All Petroleum Products","Total","3,370,000","e"
"2008","Switzerland","Number","Diesel","Total","596,000","e"
"2008","Former Yugoslav Republic of Macedonia, the","Number","All Petroleum Products","Total","203,230",""
"2008","Former Yugoslav Republic of Macedonia, the","Number","Diesel","Total","49,030",""
"2008","Turkey","Number","All Petroleum Products","Total","3,532,000",""
"2008","Turkey","Number","Diesel","Total","948,000",""
"2009","Belgium","Number","All Petroleum Products","Total","2,092,000",""
"2009","Belgium","Number","Diesel","Total","3,039,000",""
"2009","Bulgaria","Number","All Petroleum Products","Total",":",""
"2009","Bulgaria","Number","Diesel","Total",":",""
"2009","Czech Republic","Number","All Petroleum Products","Total","3,328,000",""
"2009","Czech Republic","Number","Diesel","Total","1,102,000",""
"2009","Denmark","Number","All Petroleum Products","Total",":",""
"2009","Denmark","Number","Diesel","Total",":",""
"2009","Germany (until 1990 former territory of the FRG)","Number","All Petroleum Products","Total","30,450,000",""
"2009","Germany (until 1990 former territory of the FRG)","Number","Diesel","Total","10,818,000",""
"2009","Estonia","Number","All Petroleum Products","Total","417,200",""
"2009","Estonia","Number","Diesel","Total","128,400",""
"2009","Ireland","Number","All Petroleum Products","Total","14,966,540",""
"2009","Ireland","Number","Diesel","Total","466,710",""
"2009","Greece","Number","All Petroleum Products","Total",":",""
"2009","Greece","Number","Diesel","Total",":",""
"2009","Spain","Number","All Petroleum Products","Total","10,901,000","d"
"2009","Spain","Number","Diesel","Total","11,079,000","d"
"2009","France","Number","All Petroleum Products","Total",":",""
"2009","France","Number","Diesel","Total",":",""
"2009","Croatia","Number","All Petroleum Products","Total","964,000",""
"2009","Croatia","Number","Diesel","Total","531,000",""
"2009","Italy","Number","All Petroleum Products","Total","20,911,000",""
"2009","Italy","Number","Diesel","Total","13,366,000",""
"2009","Cyprus","Number","All Petroleum Products","Total","416,000",""
"2009","Cyprus","Number","Diesel","Total","44,000",""
"2009","Latvia","Number","All Petroleum Products","Total","676,980",""
"2009","Latvia","Number","Diesel","Total","227,280",""
"2009","Lithuania","Number","All Petroleum Products","Total",":",""
"2009","Lithuania","Number","Diesel","Total",":",""
"2009","Luxembourg","Number","All Petroleum Products","Total","125,100",""
"2009","Luxembourg","Number","Diesel","Total","205,400",""
"2009","Hungary","Number","All Petroleum Products","Total","2,404,240",""
"2009","Hungary","Number","Diesel","Total","604,400",""
"2009","Malta","Number","All Petroleum Products","Total","168,835",""
"2009","Malta","Number","Diesel","Total","65,291",""
"2009","Netherlands","Number","All Petroleum Products","Total","6,070,000",""
"2009","Netherlands","Number","Diesel","Total","1,290,000",""
"2009","Austria","Number","All Petroleum Products","Total","1,972,000",""
"2009","Austria","Number","Diesel","Total","2,382,000",""
"2009","Poland","Number","All Petroleum Products","Total","10,396,000",""
"2009","Poland","Number","Diesel","Total","3,371,000",""
"2009","Portugal","Number","All Petroleum Products","Total",":",""
"2009","Portugal","Number","Diesel","Total",":",""
"2009","Romania","Number","All Petroleum Products","Total","3,009,000",""
"2009","Romania","Number","Diesel","Total","1,235,000",""
"2009","Slovenia","Number","All Petroleum Products","Total","713,028",""
"2009","Slovenia","Number","Diesel","Total","344,176",""
"2009","Slovakia","Number","All Petroleum Products","Total",":",""
"2009","Slovakia","Number","Diesel","Total",":",""
"2009","Finland","Number","All Petroleum Products","Total","2,263,000","d"
"2009","Finland","Number","Diesel","Total","494,000","d"
"2009","Sweden","Number","All Petroleum Products","Total","3,622,775","d"
"2009","Sweden","Number","Diesel","Total","483,900","d"
"2009","United Kingdom","Number","All Petroleum Products","Total","20,491,000","d"
"2009","United Kingdom","Number","Diesel","Total","7,641,000","d"
"2009","Iceland","Number","All Petroleum Products","Total",":",""
"2009","Iceland","Number","Diesel","Total",":",""
"2009","Liechtenstein","Number","All Petroleum Products","Total","20,120",""
"2009","Liechtenstein","Number","Diesel","Total","5,660",""
"2009","Norway","Number","All Petroleum Products","Total","1,551,000",""
"2009","Norway","Number","Diesel","Total","691,000",""
"2009","Switzerland","Number","All Petroleum Products","Total","3,320,000","e"
"2009","Switzerland","Number","Diesel","Total","666,000","e"
"2009","Former Yugoslav Republic of Macedonia, the","Number","All Petroleum Products","Total","216,390",""
"2009","Former Yugoslav Republic of Macedonia, the","Number","Diesel","Total","54,420",""
"2009","Turkey","Number","All Petroleum Products","Total","3,373,880",""
"2009","Turkey","Number","Diesel","Total","1,111,820",""
"2010","Belgium","Number","All Petroleum Products","Total","2,036,000",""
"2010","Belgium","Number","Diesel","Total","3,181,000",""
"2010","Bulgaria","Number","All Petroleum Products","Total",":",""
"2010","Bulgaria","Number","Diesel","Total",":",""
"2010","Czech Republic","Number","All Petroleum Products","Total","3,285,000",""
"2010","Czech Republic","Number","Diesel","Total","1,206,000",""
"2010","Denmark","Number","All Petroleum Products","Total",":",""
"2010","Denmark","Number","Diesel","Total",":",""
"2010","Germany (until 1990 former territory of the FRG)","Number","All Petroleum Products","Total","30,488,000",""
"2010","Germany (until 1990 former territory of the FRG)","Number","Diesel","Total","11,267,000",""
"2010","Estonia","Number","All Petroleum Products","Total","415,580",""
"2010","Estonia","Number","Diesel","Total","137,100",""
"2010","Ireland","Number","All Petroleum Products","Total","1,402,380",""
"2010","Ireland","Number","Diesel","Total","522,160",""
"2010","Greece","Number","All Petroleum Products","Total",":",""
"2010","Greece","Number","Diesel","Total",":",""
"2010","Spain","Number","All Petroleum Products","Total","10,677,000","d"
"2010","Spain","Number","Diesel","Total","11,467,000","d"
"2010","France","Number","All Petroleum Products","Total",":",""
"2010","France","Number","Diesel","Total",":",""
"2010","Croatia","Number","All Petroleum Products","Total","938,000",""
"2010","Croatia","Number","Diesel","Total","536,000",""
"2010","Italy","Number","All Petroleum Products","Total","20,430,000",""
"2010","Italy","Number","Diesel","Total","13,900,000",""
"2010","Cyprus","Number","All Petroleum Products","Total","416,000",""
"2010","Cyprus","Number","Diesel","Total","46,000",""
"2010","Latvia","Number","All Petroleum Products","Total","426,590",""
"2010","Latvia","Number","Diesel","Total","210,070",""
"2010","Lithuania","Number","All Petroleum Products","Total",":",""
"2010","Lithuania","Number","Diesel","Total",":",""
"2010","Luxembourg","Number","All Petroleum Products","Total","121,200",""
"2010","Luxembourg","Number","Diesel","Total","214,900",""
"2010","Hungary","Number","All Petroleum Products","Total","2,356,270",""
"2010","Hungary","Number","Diesel","Total","619,810",""
"2010","Malta","Number","All Petroleum Products","Total","173,372",""
"2010","Malta","Number","Diesel","Total","67,335",""
"2010","Netherlands","Number","All Petroleum Products","Total","6,170,000",""
"2010","Netherlands","Number","Diesel","Total","1,297,000",""
"2010","Austria","Number","All Petroleum Products","Total","1,988,000",""
"2010","Austria","Number","Diesel","Total","2,446,000",""
"2010","Poland","Number","All Petroleum Products","Total","10,517,000",""
"2010","Poland","Number","Diesel","Total","3,871,000",""
"2010","Portugal","Number","All Petroleum Products","Total","2,569,000",""
"2010","Portugal","Number","Diesel","Total","2,077,000",""
"2010","Romania","Number","All Petroleum Products","Total","2,991,000",""
"2010","Romania","Number","Diesel","Total","1,328,000",""
"2010","Slovenia","Number","All Petroleum Products","Total","693,120",""
"2010","Slovenia","Number","Diesel","Total","367,500",""
"2010","Slovakia","Number","All Petroleum Products","Total",":",""
"2010","Slovakia","Number","Diesel","Total",":",""
"2010","Finland","Number","All Petroleum Products","Total","2,302,000",""
"2010","Finland","Number","Diesel","Total","555,000",""
"2010","Sweden","Number","All Petroleum Products","Total","3,498,301",""
"2010","Sweden","Number","Diesel","Total","606,346",""
"2010","United Kingdom","Number","All Petroleum Products","Total","20,083,000","d"
"2010","United Kingdom","Number","Diesel","Total","8,203,000","d"
"2010","Iceland","Number","All Petroleum Products","Total",":",""
"2010","Iceland","Number","Diesel","Total",":",""
"2010","Liechtenstein","Number","All Petroleum Products","Total","20,470",""
"2010","Liechtenstein","Number","Diesel","Total","6,220",""
"2010","Norway","Number","All Petroleum Products","Total","1,501,000",""
"2010","Norway","Number","Diesel","Total","805,000",""
"2010","Switzerland","Number","All Petroleum Products","Total","3,309,000","e"
"2010","Switzerland","Number","Diesel","Total","739,000","e"
"2010","Former Yugoslav Republic of Macedonia, the","Number","All Petroleum Products","Total","227,180",""
"2010","Former Yugoslav Republic of Macedonia, the","Number","Diesel","Total","71,910",""
"2010","Turkey","Number","All Petroleum Products","Total","3,191,964",""
"2010","Turkey","Number","Diesel","Total","1,381,631",""
"2011","Belgium","Number","All Petroleum Products","Total","2,005,000",""
"2011","Belgium","Number","Diesel","Total","3,341,000",""
"2011","Bulgaria","Number","All Petroleum Products","Total",":",""
"2011","Bulgaria","Number","Diesel","Total",":",""
"2011","Czech Republic","Number","All Petroleum Products","Total","3,261,000",""
"2011","Czech Republic","Number","Diesel","Total","1,316,000",""
