"TIME","GEO","UNIT","PROD_NRG","ENGINE","Value","Flag and Footnotes"
"1988","Greece","Number","Diesel","2 000 cm³ or over",":",""
"1988","Spain","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1988","Spain","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1988","Spain","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1988","Spain","Number","Diesel","Less than 1 400 cm³",":",""
"1988","Spain","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1988","Spain","Number","Diesel","2 000 cm³ or over",":",""
"1988","France","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1988","France","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1988","France","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1988","France","Number","Diesel","Less than 1 400 cm³",":",""
"1988","France","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1988","France","Number","Diesel","2 000 cm³ or over",":",""
"1988","Croatia","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1988","Croatia","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1988","Croatia","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1988","Croatia","Number","Diesel","Less than 1 400 cm³",":",""
"1988","Croatia","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1988","Croatia","Number","Diesel","2 000 cm³ or over",":",""
"1988","Italy","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1988","Italy","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1988","Italy","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1988","Italy","Number","Diesel","Less than 1 400 cm³",":",""
"1988","Italy","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1988","Italy","Number","Diesel","2 000 cm³ or over",":",""
"1988","Cyprus","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1988","Cyprus","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1988","Cyprus","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1988","Cyprus","Number","Diesel","Less than 1 400 cm³",":",""
"1988","Cyprus","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1988","Cyprus","Number","Diesel","2 000 cm³ or over",":",""
"1988","Latvia","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1988","Latvia","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1988","Latvia","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1988","Latvia","Number","Diesel","Less than 1 400 cm³",":",""
"1988","Latvia","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1988","Latvia","Number","Diesel","2 000 cm³ or over",":",""
"1988","Lithuania","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1988","Lithuania","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1988","Lithuania","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1988","Lithuania","Number","Diesel","Less than 1 400 cm³",":",""
"1988","Lithuania","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1988","Lithuania","Number","Diesel","2 000 cm³ or over",":",""
"1988","Luxembourg","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1988","Luxembourg","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1988","Luxembourg","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1988","Luxembourg","Number","Diesel","Less than 1 400 cm³",":",""
"1988","Luxembourg","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1988","Luxembourg","Number","Diesel","2 000 cm³ or over",":",""
"1988","Hungary","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1988","Hungary","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1988","Hungary","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1988","Hungary","Number","Diesel","Less than 1 400 cm³",":",""
"1988","Hungary","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1988","Hungary","Number","Diesel","2 000 cm³ or over",":",""
"1988","Malta","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1988","Malta","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1988","Malta","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1988","Malta","Number","Diesel","Less than 1 400 cm³",":",""
"1988","Malta","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1988","Malta","Number","Diesel","2 000 cm³ or over",":",""
"1988","Netherlands","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1988","Netherlands","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1988","Netherlands","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1988","Netherlands","Number","Diesel","Less than 1 400 cm³",":",""
"1988","Netherlands","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1988","Netherlands","Number","Diesel","2 000 cm³ or over",":",""
"1988","Austria","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1988","Austria","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1988","Austria","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1988","Austria","Number","Diesel","Less than 1 400 cm³",":",""
"1988","Austria","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1988","Austria","Number","Diesel","2 000 cm³ or over",":",""
"1988","Poland","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1988","Poland","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1988","Poland","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1988","Poland","Number","Diesel","Less than 1 400 cm³",":",""
"1988","Poland","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1988","Poland","Number","Diesel","2 000 cm³ or over",":",""
"1988","Portugal","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1988","Portugal","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1988","Portugal","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1988","Portugal","Number","Diesel","Less than 1 400 cm³",":",""
"1988","Portugal","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1988","Portugal","Number","Diesel","2 000 cm³ or over",":",""
"1988","Romania","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1988","Romania","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1988","Romania","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1988","Romania","Number","Diesel","Less than 1 400 cm³",":",""
"1988","Romania","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1988","Romania","Number","Diesel","2 000 cm³ or over",":",""
"1988","Slovenia","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1988","Slovenia","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1988","Slovenia","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1988","Slovenia","Number","Diesel","Less than 1 400 cm³",":",""
"1988","Slovenia","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1988","Slovenia","Number","Diesel","2 000 cm³ or over",":",""
"1988","Slovakia","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1988","Slovakia","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1988","Slovakia","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1988","Slovakia","Number","Diesel","Less than 1 400 cm³",":",""
"1988","Slovakia","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1988","Slovakia","Number","Diesel","2 000 cm³ or over",":",""
"1988","Finland","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1988","Finland","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1988","Finland","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1988","Finland","Number","Diesel","Less than 1 400 cm³",":",""
"1988","Finland","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1988","Finland","Number","Diesel","2 000 cm³ or over",":",""
"1988","Sweden","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1988","Sweden","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1988","Sweden","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1988","Sweden","Number","Diesel","Less than 1 400 cm³",":",""
"1988","Sweden","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1988","Sweden","Number","Diesel","2 000 cm³ or over",":",""
"1988","United Kingdom","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1988","United Kingdom","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1988","United Kingdom","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1988","United Kingdom","Number","Diesel","Less than 1 400 cm³",":",""
"1988","United Kingdom","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1988","United Kingdom","Number","Diesel","2 000 cm³ or over",":",""
"1988","Iceland","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1988","Iceland","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1988","Iceland","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1988","Iceland","Number","Diesel","Less than 1 400 cm³",":",""
"1988","Iceland","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1988","Iceland","Number","Diesel","2 000 cm³ or over",":",""
"1988","Liechtenstein","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1988","Liechtenstein","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1988","Liechtenstein","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1988","Liechtenstein","Number","Diesel","Less than 1 400 cm³",":",""
"1988","Liechtenstein","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1988","Liechtenstein","Number","Diesel","2 000 cm³ or over",":",""
"1988","Norway","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1988","Norway","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1988","Norway","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1988","Norway","Number","Diesel","Less than 1 400 cm³",":",""
"1988","Norway","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1988","Norway","Number","Diesel","2 000 cm³ or over",":",""
"1988","Switzerland","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1988","Switzerland","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1988","Switzerland","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1988","Switzerland","Number","Diesel","Less than 1 400 cm³",":",""
"1988","Switzerland","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1988","Switzerland","Number","Diesel","2 000 cm³ or over",":",""
"1988","Former Yugoslav Republic of Macedonia, the","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1988","Former Yugoslav Republic of Macedonia, the","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1988","Former Yugoslav Republic of Macedonia, the","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1988","Former Yugoslav Republic of Macedonia, the","Number","Diesel","Less than 1 400 cm³",":",""
"1988","Former Yugoslav Republic of Macedonia, the","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1988","Former Yugoslav Republic of Macedonia, the","Number","Diesel","2 000 cm³ or over",":",""
"1988","Turkey","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1988","Turkey","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1988","Turkey","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1988","Turkey","Number","Diesel","Less than 1 400 cm³",":",""
"1988","Turkey","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1988","Turkey","Number","Diesel","2 000 cm³ or over",":",""
"1989","Belgium","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Belgium","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Belgium","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Belgium","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Belgium","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Belgium","Number","Diesel","2 000 cm³ or over",":",""
"1989","Bulgaria","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Bulgaria","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Bulgaria","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Bulgaria","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Bulgaria","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Bulgaria","Number","Diesel","2 000 cm³ or over",":",""
"1989","Czech Republic","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Czech Republic","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Czech Republic","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Czech Republic","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Czech Republic","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Czech Republic","Number","Diesel","2 000 cm³ or over",":",""
"1989","Denmark","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Denmark","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Denmark","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Denmark","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Denmark","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Denmark","Number","Diesel","2 000 cm³ or over",":",""
"1989","Germany (until 1990 former territory of the FRG)","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Germany (until 1990 former territory of the FRG)","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Germany (until 1990 former territory of the FRG)","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Germany (until 1990 former territory of the FRG)","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Germany (until 1990 former territory of the FRG)","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Germany (until 1990 former territory of the FRG)","Number","Diesel","2 000 cm³ or over",":",""
"1989","Estonia","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Estonia","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Estonia","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Estonia","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Estonia","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Estonia","Number","Diesel","2 000 cm³ or over",":",""
"1989","Ireland","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Ireland","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Ireland","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Ireland","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Ireland","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Ireland","Number","Diesel","2 000 cm³ or over",":",""
"1989","Greece","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Greece","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Greece","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Greece","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Greece","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Greece","Number","Diesel","2 000 cm³ or over",":",""
"1989","Spain","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Spain","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Spain","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Spain","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Spain","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Spain","Number","Diesel","2 000 cm³ or over",":",""
"1989","France","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","France","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","France","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","France","Number","Diesel","Less than 1 400 cm³",":",""
"1989","France","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","France","Number","Diesel","2 000 cm³ or over",":",""
"1989","Croatia","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Croatia","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Croatia","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Croatia","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Croatia","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Croatia","Number","Diesel","2 000 cm³ or over",":",""
"1989","Italy","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Italy","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Italy","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Italy","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Italy","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Italy","Number","Diesel","2 000 cm³ or over",":",""
"1989","Cyprus","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Cyprus","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Cyprus","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Cyprus","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Cyprus","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Cyprus","Number","Diesel","2 000 cm³ or over",":",""
"1989","Latvia","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Latvia","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Latvia","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Latvia","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Latvia","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Latvia","Number","Diesel","2 000 cm³ or over",":",""
"1989","Lithuania","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Lithuania","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Lithuania","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Lithuania","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Lithuania","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Lithuania","Number","Diesel","2 000 cm³ or over",":",""
"1989","Luxembourg","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Luxembourg","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Luxembourg","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Luxembourg","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Luxembourg","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Luxembourg","Number","Diesel","2 000 cm³ or over",":",""
"1989","Hungary","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Hungary","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Hungary","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Hungary","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Hungary","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Hungary","Number","Diesel","2 000 cm³ or over",":",""
"1989","Malta","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Malta","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Malta","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Malta","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Malta","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Malta","Number","Diesel","2 000 cm³ or over",":",""
"1989","Netherlands","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Netherlands","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Netherlands","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Netherlands","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Netherlands","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Netherlands","Number","Diesel","2 000 cm³ or over",":",""
"1989","Austria","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Austria","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Austria","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Austria","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Austria","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Austria","Number","Diesel","2 000 cm³ or over",":",""
"1989","Poland","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Poland","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Poland","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Poland","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Poland","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Poland","Number","Diesel","2 000 cm³ or over",":",""
"1989","Portugal","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Portugal","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Portugal","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Portugal","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Portugal","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Portugal","Number","Diesel","2 000 cm³ or over",":",""
"1989","Romania","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Romania","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Romania","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Romania","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Romania","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Romania","Number","Diesel","2 000 cm³ or over",":",""
"1989","Slovenia","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Slovenia","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Slovenia","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Slovenia","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Slovenia","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Slovenia","Number","Diesel","2 000 cm³ or over",":",""
"1989","Slovakia","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Slovakia","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Slovakia","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Slovakia","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Slovakia","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Slovakia","Number","Diesel","2 000 cm³ or over",":",""
"1989","Finland","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Finland","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Finland","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Finland","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Finland","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Finland","Number","Diesel","2 000 cm³ or over",":",""
"1989","Sweden","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Sweden","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Sweden","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Sweden","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Sweden","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Sweden","Number","Diesel","2 000 cm³ or over",":",""
"1989","United Kingdom","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","United Kingdom","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","United Kingdom","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","United Kingdom","Number","Diesel","Less than 1 400 cm³",":",""
"1989","United Kingdom","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","United Kingdom","Number","Diesel","2 000 cm³ or over",":",""
"1989","Iceland","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Iceland","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Iceland","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Iceland","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Iceland","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Iceland","Number","Diesel","2 000 cm³ or over",":",""
"1989","Liechtenstein","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Liechtenstein","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Liechtenstein","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Liechtenstein","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Liechtenstein","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Liechtenstein","Number","Diesel","2 000 cm³ or over",":",""
"1989","Norway","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Norway","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Norway","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Norway","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Norway","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Norway","Number","Diesel","2 000 cm³ or over",":",""
"1989","Switzerland","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Switzerland","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Switzerland","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Switzerland","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Switzerland","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Switzerland","Number","Diesel","2 000 cm³ or over",":",""
"1989","Former Yugoslav Republic of Macedonia, the","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Former Yugoslav Republic of Macedonia, the","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Former Yugoslav Republic of Macedonia, the","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Former Yugoslav Republic of Macedonia, the","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Former Yugoslav Republic of Macedonia, the","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Former Yugoslav Republic of Macedonia, the","Number","Diesel","2 000 cm³ or over",":",""
"1989","Turkey","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1989","Turkey","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1989","Turkey","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1989","Turkey","Number","Diesel","Less than 1 400 cm³",":",""
"1989","Turkey","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1989","Turkey","Number","Diesel","2 000 cm³ or over",":",""
"1990","Belgium","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1990","Belgium","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1990","Belgium","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1990","Belgium","Number","Diesel","Less than 1 400 cm³",":",""
"1990","Belgium","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1990","Belgium","Number","Diesel","2 000 cm³ or over",":",""
"1990","Bulgaria","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1990","Bulgaria","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1990","Bulgaria","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1990","Bulgaria","Number","Diesel","Less than 1 400 cm³",":",""
"1990","Bulgaria","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1990","Bulgaria","Number","Diesel","2 000 cm³ or over",":",""
"1990","Czech Republic","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1990","Czech Republic","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1990","Czech Republic","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1990","Czech Republic","Number","Diesel","Less than 1 400 cm³",":",""
"1990","Czech Republic","Number","Diesel","From 1 400 to 1 999 cm³",":",""
